Trial,Resp,LR,Outcome,RT,respOnset
1,2,1,+9,8.414569331333041,140.40334800817072
1,1,1,+2,5.182558033615351,145.58590604178607
2,1,0,+12,1.5988597050309181,156.0346762612462
2,1,0,+12,2.566541437059641,158.60121769830585
2,2,0,+25,1.133190480992198,159.73440817929804
2,1,0,+12,3.7828555684536695,163.5172637477517
2,2,0,-4,3.216300915926695,166.7335646636784
2,1,0,+2,4.766945825889707,171.50051048956811
3,1,0,+17,1.183658303692937,179.73296544328332
3,2,0,+10,1.2988495118916035,181.03181495517492
3,1,0,+17,2.999995846301317,184.03181080147624
3,2,0,+10,0.9330209475010633,184.9648317489773
3,2,0,+10,3.4329242892563343,188.39775603823364
3,1,0,-8,3.399577485397458,191.7973335236311
4,1,0,+4,2.9324360750615597,202.71269048936665
4,2,0,+10,2.1664549689739943,204.87914545834064
4,1,0,+4,2.499823670834303,207.37896912917495
4,2,0,+10,1.9491360951215029,209.32810522429645
4,1,0,+10,2.084475766867399,211.41258099116385
5,2,1,+15,1.366326590999961,225.14377029426396
5,1,1,+20,1.482869915664196,226.62664020992815
5,2,1,+15,2.5996696185320616,229.22630982846022
5,1,1,-5,2.216418342664838,231.44272817112505
5,2,1,+15,3.0330058466643095,234.47573401778936
5,1,1,+20,1.5831240266561508,236.05885804444551
5,2,1,+15,2.4998516105115414,238.55870965495706
5,1,1,+20,3.449416261166334,242.0081259161234
6,2,1,+8,2.0492304898798466,255.6233431752771
6,1,1,+5,3.299450997263193,258.9227941725403
6,2,1,+8,1.8831025063991547,260.80589667893946
6,1,1,+5,3.14985840767622,263.9557550866157
6,2,1,+2,1.3495974987745285,265.3053525853902
6,1,1,+5,2.5998383946716785,267.9051909800619
